siteid,year,month,temperature_mean,temperature_max,temperature_min,precipitation_sum,wind_speed,wind_gusts,cloud_cover,frost_days,cooling_degree_days,heat_index,sunny_days,pud,aud,eud,nud,rud,has_rud_data,log_pud,log_aud,log_eud,log_rud,rud_x_available,year_centered,year_x_log_pud,year_x_log_aud,year_x_log_eud,monthly_visits_digital,mobility_sources_active,has_camping,has_hiking,has_hiking_1,has_hiking_2,has_fishing,has_boating,has_boating_1,has_boating_2,has_boating_3,has_hunting,has_wildlife_viewing,has_wildlife_viewing_1,has_biking,has_biking_1,has_climbing,has_swimming,has_picnic,has_skiing,has_skiing_1,total_activities,unique_activities,total_facilities,unique_facilities,activity_alpha,activity_beta,activity_gamma,has_water_activities,has_land_activities,name,own_type,mang_name,gap_sts,iucn_cat,featclas,des_tp,pub_acce,is_usfs,is_nps,is_blm,is_fws,is_state,is_federal,own_federal,own_state,own_local,own_private,access_open,access_restricted,access_closed,gap_status,highly_protected,area_km2,log_area_km2,sqrt_area_km2,dist_to_denver_km,trail_density_mean,access_mean,grass_pct_mean,shrub_pct_mean,tree_pct_mean,water_km2,river_km,trail_km,elev_mean,peak_dens_mean,road_density_mean,primroad_dist_mean,month_sin,month_cos,is_winter,is_spring,is_summer,is_fall,is_peak_season,log_water_km2,log_river_km,log_trail_km,log_facilities,log_activities,log_dist_to_denver,water_fraction,facility_density,elev_x_month_sin,elev_x_month_cos,elev_x_is_peak,elev_x_is_winter,dist_x_is_peak,dist_x_month_sin,dist_x_month_cos,log_area_x_is_peak,log_area_x_month_sin,log_area_x_is_winter,trails_x_is_peak,trails_x_month_sin,has_water_x_is_peak,has_water_x_month_sin,has_camping_x_is_peak,has_camping_x_month_sin,elev_x_temp,elev_x_frost,elev_x_precip,dist_x_precip,dist_x_temp,dist_x_wind,water_x_temp,water_x_cooling_dd,tree_x_temp,access_x_precip,access_x_frost,area_x_temp,log_pud_x_elev,log_pud_x_dist,log_pud_x_trails,log_pud_x_area,log_pud_x_access,log_pud_x_tree,log_pud_x_water,log_pud_x_activities,log_pud_x_road_density,log_aud_x_elev,log_aud_x_dist,log_aud_x_trails,log_aud_x_area,log_aud_x_access,log_aud_x_tree,log_aud_x_water,log_aud_x_activities,log_aud_x_road_density,log_eud_x_elev,log_eud_x_dist,log_eud_x_trails,log_eud_x_area,log_eud_x_access,log_eud_x_tree,log_eud_x_water,log_eud_x_activities,log_eud_x_road_density,log_rud_x_elev,log_rud_x_dist,log_rud_x_trails,log_rud_x_area,log_rud_x_access,log_rud_x_tree,log_rud_x_water,log_rud_x_activities,log_rud_x_road_density,log_pud_x_is_usfs,log_pud_x_is_nps,log_pud_x_is_blm,log_aud_x_is_usfs,log_aud_x_is_nps,log_aud_x_is_blm,log_eud_x_is_usfs,log_eud_x_is_nps,log_eud_x_is_blm,log_rud_x_is_usfs,log_rud_x_is_nps,log_rud_x_is_blm,log_pud_x_precip,log_pud_x_frost,log_pud_x_temp,log_aud_x_precip,log_aud_x_frost,log_aud_x_temp,log_eud_x_precip,log_eud_x_frost,log_eud_x_temp,log_rud_x_precip,log_rud_x_frost,log_rud_x_temp,log_pud_x_own_federal,log_aud_x_own_federal,log_eud_x_own_federal,log_rud_x_own_federal,log_pud_x_access_open,log_pud_x_access_restricted,log_pud_x_access_closed,log_aud_x_access_open,log_aud_x_access_restricted,log_aud_x_access_closed,log_eud_x_access_open,log_eud_x_access_restricted,log_eud_x_access_closed,log_rud_x_access_open,log_rud_x_access_restricted,log_rud_x_access_closed,is_blm_x_month_sin,is_blm_x_month_cos,is_blm_x_is_peak,is_blm_x_is_winter,is_nps_x_month_sin,is_nps_x_month_cos,is_nps_x_is_peak,is_nps_x_is_winter,is_usfs_x_month_sin,is_usfs_x_month_cos,is_usfs_x_is_peak,is_usfs_x_is_winter,is_usfs_x_elev,is_usfs_x_area,is_usfs_x_dist,is_usfs_x_trails,is_usfs_x_temp,is_nps_x_elev,is_nps_x_area,is_nps_x_dist,is_nps_x_trails,is_nps_x_temp,is_blm_x_elev,is_blm_x_area,is_blm_x_dist,is_blm_x_trails,is_blm_x_temp,access_open_x_is_peak,access_open_x_is_winter,access_restricted_x_is_peak,access_restricted_x_is_winter,protected_x_is_peak,protected_x_dist,protected_x_elev,gap_x_area,gap_x_trails,own_federal_x_log_pud,own_federal_x_log_aud,own_federal_x_log_eud,own_federal_x_log_rud,precip_ytd,precip_3mo,frost_days_ytd,frost_3mo_sum,cooling_dd_ytd,temp_3mo_mean,precip_ytd_x_elev,frost_ytd_x_elev,mobility_diversity
813,2023,2,0.678571429,8.614285714,-5.907142857,18.3,29.20357143,44.07857143,35.82142857,23,0,28.23214286,24,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,74.5,DESG,DOD,4,Unassigned,"Approved, Proclamation or Extent Boundary",Military Land,CLOSED,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,18.30172908,2.960194681,4.278052019,339.7676465,0,156,46,14,0,0,2.945534489,0,1557.036194,5.193477003,0,0.632401288,0.866025404,0.5,1,0,0,0,0,0,1.37258443,0,0,0,5.831200856,0,0,1348.432898,778.5180969,0,1557.036194,0,294.2474132,169.8838232,0,2.563603794,2.960194681,0,0,0,0,0,0,1056.560274,35811.83246,28493.76235,6217.747931,230.5566173,9922.428733,0,0,0,2854.8,3588,2.008703534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.84077873,0,0,0,0,0,46.8,50,49,72,0,0.663824885,72869.29387,76294.7735,0
813,2023,3,6.038709677,13.70967742,-0.964516129,12.2,33.11612903,52.3483871,53.38709677,20,0,26.7483871,28,0,0,0,0,1,1,0,0,0,0.693147181,0.693147181,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,74.5,DESG,DOD,4,Unassigned,"Approved, Proclamation or Extent Boundary",Military Land,CLOSED,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,18.30172908,2.960194681,4.278052019,339.7676465,0,156,46,14,0,0,2.945534489,0,1557.036194,5.193477003,0,0.632401288,1,6.12E-17,0,1,0,0,0,0,1.37258443,0,0,0,5.831200856,0,0,1557.036194,9.53E-14,0,0,0,339.7676465,2.08E-14,0,2.960194681,0,0,0,0,0,0,0,9402.489532,31140.72388,18995.84156,4145.165287,2051.758175,11251.78922,0,0,0,1903.2,3120,17.87575627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079.255248,235.5089862,0,2.051850597,108.1309602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.456395603,13.86294361,4.185714587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.84077873,0,0,0,0,0,59,59,69,69,0,1.983179724,91865.13544,107435.4974,0.34657359
813,2023,4,11.41666667,18.88,3.206666667,41.8,30.76333333,48.35333333,41.46666667,6,0.243333333,29.16666667,28,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,74.5,DESG,DOD,4,Unassigned,"Approved, Proclamation or Extent Boundary",Military Land,CLOSED,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,18.30172908,2.960194681,4.278052019,339.7676465,0,156,46,14,0,0,2.945534489,0,1557.036194,5.193477003,0,0.632401288,0.866025404,-0.5,0,1,0,0,0,0,1.37258443,0,0,0,5.831200856,0,0,1348.432898,-778.5180969,0,0,0,294.2474132,-169.8838232,0,2.563603794,0,0,0,0,0,0,0,17776.16321,9342.217163,65084.1129,14202.28762,3879.013964,10452.38536,0,0,0,6520.8,936,33.79555595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.84077873,0,0,0,0,0,100.8,72.3,75,49,0.243333333,6.044649258,156949.2483,116777.7145,0
813,2023,5,17.36774194,24.05806452,10.49354839,29.8,29.06774194,46.88387097,51.09677419,0,0.84516129,42.64193548,29,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,74.5,DESG,DOD,4,Unassigned,"Approved, Proclamation or Extent Boundary",Military Land,CLOSED,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,18.30172908,2.960194681,4.278052019,339.7676465,0,156,46,14,0,0,2.945534489,0,1557.036194,5.193477003,0,0.632401288,0.5,-0.866025404,0,1,0,0,0,0,1.37258443,0,0,0,5.831200856,0,0,778.5180969,-1348.432898,0,0,0,169.8838232,-294.2474132,0,1.480097341,0,0,0,0,0,0,0,27042.2028,0,46399.67858,10125.07587,5900.996802,9876.278266,0,0,0,4648.8,0,51.4118973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.84077873,0,0,0,0,0,130.6,83.8,75,26,1.088494624,11.60770609,203348.9269,116777.7145,0
813,2023,6,21.22,28.07333333,14.26333333,43.5,28.77666667,47.03333333,44.53333333,0,3.626666667,45.42,30,0,0,0,0,2,1,0,0,0,1.098612289,1.098612289,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,74.5,DESG,DOD,4,Unassigned,"Approved, Proclamation or Extent Boundary",Military Land,CLOSED,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,18.30172908,2.960194681,4.278052019,339.7676465,0,156,46,14,0,0,2.945534489,0,1557.036194,5.193477003,0,0.632401288,1.22E-16,-1,0,0,1,0,1,0,1.37258443,0,0,0,5.831200856,0,0,1.91E-13,-1557.036194,1557.036194,0,339.7676465,4.16E-14,-339.7676465,2.960194681,3.63E-16,0,0,0,0,0,0,0,33040.30803,0,67731.07443,14779.89262,7209.869458,9777.380307,0,0,0,6786,0,62.81533114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710.579096,373.2729117,0,3.252106254,171.383517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.78963456,0,23.31255277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.84077873,0,0,0,0,0,174.1,115.1,75,6,4.71516129,16.6681362,271080.0013,116777.7145,0.549306144
813,2023,7,26.18387097,33.83225806,18.7,36,28.95483871,47.52580645,31.48387097,0,8.183870968,47.82903226,31,0,0,0,0,1,1,0,0,0,0.693147181,0.693147181,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,74.5,DESG,DOD,4,Unassigned,"Approved, Proclamation or Extent Boundary",Military Land,CLOSED,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,18.30172908,2.960194681,4.278052019,339.7676465,0,156,46,14,0,0,2.945534489,0,1557.036194,5.193477003,0,0.632401288,-0.5,-0.866025404,0,0,1,0,1,0,1.37258443,0,0,0,5.831200856,0,0,-778.5180969,-1348.432898,1557.036194,0,339.7676465,-169.8838232,-294.2474132,2.960194681,-1.480097341,0,0,0,0,0,0,0,40769.23479,0,56053.30298,12231.63527,8896.432214,9837.917403,0,0,0,5616,0,77.50935558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079.255248,235.5089862,0,2.051850597,108.1309602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9532985,0,18.14927634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.84077873,0,0,0,0,0,210.1,109.3,75,0,12.89903226,21.59053763,327133.3043,116777.7145,0.34657359
813,2023,8,25.46774194,32.25483871,18.58387097,76.7,30.45806452,49.03870968,32,0,7.467741935,46.66129032,29,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,74.5,DESG,DOD,4,Unassigned,"Approved, Proclamation or Extent Boundary",Military Land,CLOSED,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,18.30172908,2.960194681,4.278052019,339.7676465,0,156,46,14,0,0,2.945534489,0,1557.036194,5.193477003,0,0.632401288,-0.866025404,-0.5,0,0,1,0,1,0,1.37258443,0,0,0,5.831200856,0,0,-1348.432898,-778.5180969,1557.036194,0,339.7676465,-294.2474132,-169.8838232,2.960194681,-2.563603794,0,0,0,0,0,0,0,39654.19597,0,119424.6761,26060.17849,8653.114739,10348.6649,0,0,0,11965.2,0,75.38947422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.84077873,0,0,0,0,0,286.8,156.2,75,0,20.36677419,24.29053763,446557.9804,116777.7145,0
813,2023,9,21.76666667,28.63666667,14.52666667,33.9,27.07666667,42.32666667,27,0,4.263333333,41.28333333,28,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,74.5,DESG,DOD,4,Unassigned,"Approved, Proclamation or Extent Boundary",Military Land,CLOSED,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,18.30172908,2.960194681,4.278052019,339.7676465,0,156,46,14,0,0,2.945534489,0,1557.036194,5.193477003,0,0.632401288,-1,-1.84E-16,0,0,0,1,0,0,1.37258443,0,0,0,5.831200856,0,0,-1557.036194,-2.86E-13,0,0,0,-339.7676465,-6.24E-14,0,-2.960194681,0,0,0,0,0,0,0,33891.48782,0,52783.52697,11518.12322,7395.609105,9199.775308,0,0,0,5288.4,0,64.4335709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.84077873,0,0,0,0,0,320.7,146.6,75,0,24.63010753,24.47275986,499341.5074,116777.7145,0
813,2023,10,14.00322581,21.01290323,7.080645161,3.1,26.47096774,42.24193548,17.67741935,4,0.351612903,33.68064516,30,0,0,0,0,2,1,0,0,0,1.098612289,1.098612289,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,74.5,DESG,DOD,4,Unassigned,"Approved, Proclamation or Extent Boundary",Military Land,CLOSED,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,18.30172908,2.960194681,4.278052019,339.7676465,0,156,46,14,0,0,2.945534489,0,1557.036194,5.193477003,0,0.632401288,-0.866025404,0.5,0,0,0,1,0,0,1.37258443,0,0,0,5.831200856,0,0,-1348.432898,778.5180969,0,0,0,-294.2474132,169.8838232,0,-2.563603794,0,0,0,0,0,0,0,21803.52941,6228.144775,4826.812201,1053.279704,4757.843075,8993.97841,0,0,0,483.6,624,41.45227455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710.579096,373.2729117,0,3.252106254,171.383517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.405698095,4.394449155,15.38411595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.84077873,0,0,0,0,0,323.8,113.7,79,4,24.98172043,20.4125448,504168.3196,123005.8593,0.549306144
813,2023,11,7.843333333,14.89666667,1.356666667,1.7,23.24,35.81666667,36.03333333,9,0,27.47666667,23,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,74.5,DESG,DOD,4,Unassigned,"Approved, Proclamation or Extent Boundary",Military Land,CLOSED,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,18.30172908,2.960194681,4.278052019,339.7676465,0,156,46,14,0,0,2.945534489,0,1557.036194,5.193477003,0,0.632401288,-0.5,0.866025404,0,0,0,1,0,0,1.37258443,0,0,0,5.831200856,0,0,-778.5180969,1348.432898,0,0,0,-169.8838232,294.2474132,0,-1.480097341,0,0,0,0,0,0,0,12212.35388,14013.32574,2646.96153,577.604999,2664.910907,7896.200104,0,0,0,265.2,1404,23.21779362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.84077873,0,0,0,0,0,325.5,38.7,88,13,24.98172043,14.53774194,506815.2811,137019.1851,0
813,2023,12,2.448387097,8.803225806,-2.470967742,29.3,22.20645161,34.13548387,51.03225806,24,0,31.04516129,21,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,74.5,DESG,DOD,4,Unassigned,"Approved, Proclamation or Extent Boundary",Military Land,CLOSED,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,18.30172908,2.960194681,4.278052019,339.7676465,0,156,46,14,0,0,2.945534489,0,1557.036194,5.193477003,0,0.632401288,-2.45E-16,1,1,0,0,0,0,0,1.37258443,0,0,0,5.831200856,0,0,-3.81E-13,1557.036194,0,1557.036194,0,-8.32E-14,339.7676465,0,-7.25E-16,2.960194681,0,0,0,0,0,0,3812.227326,37368.86865,45621.16048,9955.192042,831.8827215,7545.033801,0,0,0,4570.8,3744,7.247702462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.84077873,0,0,0,0,0,354.8,34.1,112,37,24.98172043,8.098315412,552436.4416,174388.0537,0
813,2024,1,-1.790322581,4.238709677,-6.890322581,26.4,23.41290323,35.3516129,47.77419355,29,0,32.0483871,23,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,74.5,DESG,DOD,4,Unassigned,"Approved, Proclamation or Extent Boundary",Military Land,CLOSED,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,18.30172908,2.960194681,4.278052019,339.7676465,0,156,46,14,0,0,2.945534489,0,1557.036194,5.193477003,0,0.632401288,0.5,0.866025404,1,0,0,0,0,0,1.37258443,0,0,0,5.831200856,0,0,778.5180969,1348.432898,0,1557.036194,0,169.8838232,294.2474132,0,1.480097341,2.960194681,0,0,0,0,0,0,-2787.597057,45154.04962,41105.75552,8969.865867,-608.2936897,7954.947026,0,0,0,4118.4,4524,-5.299703381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.84077873,0,0,0,0,0,26.4,57.4,29,62,0,2.833799283,41105.75552,45154.04962,0
813,2024,2,4.296551724,11.23448276,-1.496551724,28.7,29.1137931,44.24827586,39.75862069,20,0,32.84827586,24,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,74.5,DESG,DOD,4,Unassigned,"Approved, Proclamation or Extent Boundary",Military Land,CLOSED,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,18.30172908,2.960194681,4.278052019,339.7676465,0,156,46,14,0,0,2.945534489,0,1557.036194,5.193477003,0,0.632401288,0.866025404,0.5,1,0,0,0,0,0,1.37258443,0,0,0,5.831200856,0,0,1348.432898,778.5180969,0,1557.036194,0,294.2474132,169.8838232,0,2.563603794,2.960194681,0,0,0,0,0,0,6689.886543,31140.72388,44686.93876,9751.331454,1459.829267,9891.924963,0,0,0,4477.2,3120,12.71862956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.84077873,0,0,0,0,0,55.1,84.4,49,73,0,1.651538747,85792.69428,76294.7735,0
813,2024,3,6.729032258,13.49032258,0.167741935,36.4,26.77419355,41.3483871,42.09677419,15,0,32.53548387,26,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,74.5,DESG,DOD,4,Unassigned,"Approved, Proclamation or Extent Boundary",Military Land,CLOSED,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,18.30172908,2.960194681,4.278052019,339.7676465,0,156,46,14,0,0,2.945534489,0,1557.036194,5.193477003,0,0.632401288,1,6.12E-17,0,1,0,0,0,0,1.37258443,0,0,0,5.831200856,0,0,1557.036194,9.53E-14,0,0,0,339.7676465,2.08E-14,0,2.960194681,0,0,0,0,0,0,0,10477.34678,23355.54291,56676.11746,12367.54233,2286.307453,9097.004728,0,0,0,5678.4,2340,19.9192455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.84077873,0,0,0,0,0,91.5,91.5,64,64,0,3.078420467,142468.8117,99650.31641,0
813,2024,4,13.21333333,20.77,5.436666667,8,34.18666667,53.01666667,33,1,0.206666667,30.59666667,28,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,74.5,DESG,DOD,4,Unassigned,"Approved, Proclamation or Extent Boundary",Military Land,CLOSED,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,18.30172908,2.960194681,4.278052019,339.7676465,0,156,46,14,0,0,2.945534489,0,1557.036194,5.193477003,0,0.632401288,0.866025404,-0.5,0,1,0,0,0,0,1.37258443,0,0,0,5.831200856,0,0,1348.432898,-778.5180969,0,0,0,294.2474132,-169.8838232,0,2.563603794,0,0,0,0,0,0,0,20573.63824,1557.036194,12456.28955,2718.141172,4489.463169,11615.52327,0,0,0,1248,156,39.11403906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.84077873,0,0,0,0,0,99.5,73.1,65,36,0.206666667,8.079639105,154925.1013,101207.3526,0
